event_id,as_of,information_cutoff,risk_aversion,status,economically_viable,training_event_count,training_event_ids,selected_policy_id,fallback_policy_id,profile_confidence,predicted_net_pnl_bps,prediction_standard_error_bps,net_pnl_lower_bound_bps,realized_risk_bps,realized_risk_budget_bps,contextual_ridge_multiplier,contextual_cv_rmse_bps,current_feature_capacity_pressure,current_feature_alpha_cost_ratio,current_feature_liquidity_ramp_strength,current_feature_factor_concentration,current_feature_forecast_uncertainty_ratio,policy_aggressiveness,risk_frontier_fraction,liquidity_quantile,liquidity_shape_fraction,alpha_confidence,factor_stress_fraction,selected_net_pnl_bps,fallback_net_pnl_bps,selected_within_event_drawdown_bps,fallback_within_event_drawdown_bps,selected_hard_pass,selected_behavior_pass
context_event_30,2022-02-14 16:00:00,2022-02-14 16:00:00,low,contextual_profitable,True,29,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29,policy_0050,policy_1000,0.5,2.160171722326361,0.27258303761330166,2.160171722326361,0.3748707318939243,0.9832764571170058,0.1,0.8610991103844307,0.5343897322551465,1.2554929997018132,2.46808105350065,0.22122943369607434,0.960983479741282,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,2.072810563349565,-2.9351365429308265,0.3402619417651064,1.6840365547490062,True,True
context_event_31,2022-02-28 16:00:00,2022-02-28 16:00:00,high,contextual_profitable,True,30,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30,policy_0050,policy_0050,0.975,1.5762429582749635,0.25428849316340885,1.0778466699917226,0.3725269204436905,0.5589977610678664,0.1,0.839836622819314,0.6597224724371683,1.2537270405418415,0.905846069715738,0.18755007472828483,0.7290870261636532,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,1.6179430092712683,1.6179430092712683,0.38122010311016336,0.38122010311016336,True,True
context_event_31,2022-02-28 16:00:00,2022-02-28 16:00:00,medium,contextual_profitable,True,30,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30,policy_0200,policy_0500,0.75,2.0324482552426777,0.40322180368014277,1.7604792816048447,0.49550819094261456,2.2372353266854486,0.1,0.839836622819314,0.6597224724371683,1.2537270405418415,0.905846069715738,0.18755007472828483,0.7290870261636532,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,1.9643262407087532,2.7342292207350876,0.5616397394268413,0.8245189752257377,True,True
context_event_31,2022-02-28 16:00:00,2022-02-28 16:00:00,low,contextual_profitable,True,30,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30,policy_0500,policy_1000,0.5,2.943888160041716,0.70838933247341,2.943888160041716,1.0243068194383167,4.101943732927207,0.1,0.839836622819314,0.6597224724371683,1.2537270405418415,0.905846069715738,0.18755007472828483,0.7290870261636532,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,2.7342292207350876,2.877286373028898,0.8245189752257377,1.7199314975295639,True,True
context_event_32,2022-03-14 16:00:00,2022-03-14 16:00:00,high,contextual_profitable,True,31,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31,policy_0050,policy_0050,0.975,2.23941489775785,0.2654622646358324,1.7191184198171778,0.3673961498070044,0.5541235289630145,0.1,0.822598843824429,0.38968240773219964,0.4719312306958975,1.819277502367152,0.06294417502549664,0.2964137455802112,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,1.7682180379867996,1.7682180379867996,0.39016319050491216,0.39016319050491216,True,True
context_event_32,2022-03-14 16:00:00,2022-03-14 16:00:00,medium,contextual_profitable,True,31,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31,policy_0200,policy_0500,0.75,2.6818867764662446,0.420943282506886,2.3979648470014565,0.49764146670017023,2.234669941367106,0.1,0.822598843824429,0.38968240773219964,0.4719312306958975,1.819277502367152,0.06294417502549664,0.2964137455802112,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,1.934267425443782,2.3196194985379477,0.5369424306129914,0.7696306852013468,True,True
context_event_32,2022-03-14 16:00:00,2022-03-14 16:00:00,low,contextual_profitable,True,31,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31,policy_0500,policy_1000,0.5,3.6272857228101123,0.7404196967518293,3.6272857228101123,1.0086279077326024,4.101943732927207,0.1,0.822598843824429,0.38968240773219964,0.4719312306958975,1.819277502367152,0.06294417502549664,0.2964137455802112,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,2.3196194985379477,0.9460237806931346,0.7696306852013468,1.7341900582705447,True,True
context_event_33,2022-03-28 16:00:00,2022-03-28 16:00:00,high,contextual_profitable,True,32,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32,policy_0050,policy_0050,0.975,1.3786119676597142,0.28265920073829653,0.8246101143137757,0.36142287262476464,0.5484489156398868,1.0,0.8607485191082425,0.8963243182526204,2.7889946303618562,1.9708318150098882,0.21050902524842113,0.946578386673187,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,1.4942637952035818,1.4942637952035818,0.35678510811987385,0.35678510811987385,True,True
context_event_33,2022-03-28 16:00:00,2022-03-28 16:00:00,medium,contextual_profitable,True,32,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32,policy_0500,policy_0500,0.75,3.068388265830943,0.7881019769744294,2.536821560252422,1.0002349404694468,2.231683302775986,1.0,0.8607485191082425,0.8963243182526204,2.7889946303618562,1.9708318150098882,0.21050902524842113,0.946578386673187,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,3.6066187678080954,3.6066187678080954,0.7372684854959533,0.7372684854959533,True,True
context_event_33,2022-03-28 16:00:00,2022-03-28 16:00:00,low,contextual_profitable,True,32,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32,policy_0500,policy_1000,0.5,3.068388265830943,0.7881019769744294,3.068388265830943,1.0002349404694468,4.101943732927207,1.0,0.8607485191082425,0.8963243182526204,2.7889946303618562,1.9708318150098882,0.21050902524842113,0.946578386673187,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,3.6066187678080954,5.292403374181118,0.7372684854959533,1.7116191194615051,True,True
context_event_34,2022-04-11 16:00:00,2022-04-11 16:00:00,high,contextual_profitable,True,33,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33,policy_0050,policy_0050,0.975,1.7921947181338336,0.25491168540471154,1.2925769955021946,0.35902415037066254,0.5461701294984898,1.0,0.8452714406524943,0.8104783091166973,1.2237353075894417,1.957958302340313,0.12400155422185165,0.5315530484548776,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,1.5095094066542196,1.5095094066542196,0.35248476762116937,0.35248476762116937,True,True
context_event_34,2022-04-11 16:00:00,2022-04-11 16:00:00,medium,contextual_profitable,True,33,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33,policy_0500,policy_0500,0.75,3.5493232822995298,0.7138711686585986,3.067824496078807,0.9899113324508385,2.230483941648935,1.0,0.8452714406524943,0.8104783091166973,1.2237353075894417,1.957958302340313,0.12400155422185165,0.5315530484548776,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,3.0946911469062224,3.0946911469062224,0.7978972899249955,0.7978972899249955,True,True
context_event_34,2022-04-11 16:00:00,2022-04-11 16:00:00,low,contextual_profitable,True,33,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33,policy_0500,policy_1000,0.5,3.5493232822995298,0.7138711686585986,3.5493232822995298,0.9899113324508385,4.101943732927207,1.0,0.8452714406524943,0.8104783091166973,1.2237353075894417,1.957958302340313,0.12400155422185165,0.5315530484548776,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,3.0946911469062224,3.4147002779607396,0.7978972899249955,1.7136815548044892,True,True
context_event_35,2022-04-25 16:00:00,2022-04-25 16:00:00,high,contextual_profitable,True,34,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34,policy_0050,policy_0050,0.975,1.678642281085445,0.25345276432072356,1.1818839912347088,0.35623744472644,0.5435227591364784,1.0,0.8385159835023651,0.8395262860850228,1.0039041047552064,1.561482451669076,0.15011571245544236,0.40335234939347153,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,1.5819903066541054,1.5819903066541054,0.2660571890086158,0.2660571890086158,True,True
context_event_35,2022-04-25 16:00:00,2022-04-25 16:00:00,medium,contextual_profitable,True,34,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34,policy_0500,policy_0500,0.75,3.6477205399675885,0.6997898326706254,3.1757194705398204,0.9748606485425858,2.2290905888268235,1.0,0.8385159835023651,0.8395262860850228,1.0039041047552064,1.561482451669076,0.15011571245544236,0.40335234939347153,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,3.666136728654233,3.666136728654233,0.7806165620778137,0.7806165620778137,True,True
context_event_35,2022-04-25 16:00:00,2022-04-25 16:00:00,low,contextual_profitable,True,34,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34,policy_0800,policy_1000,0.5,4.63808437449311,1.054128829515949,4.63808437449311,2.1675627565379734,4.101943732927207,1.0,0.8385159835023651,0.8395262860850228,1.0039041047552064,1.561482451669076,0.15011571245544236,0.40335234939347153,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,4.580344558287006,4.853188158796282,1.2106657172943975,1.6233224775339095,True,True
context_event_36,2022-05-09 16:00:00,2022-05-09 16:00:00,high,contextual_profitable,True,35,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35,policy_0050,policy_0050,0.975,2.063251375052211,0.25129759854180145,1.570717132508875,0.3522044721329356,0.3829134641862354,1.0,0.825464247358546,0.49424350652920923,0.7590426445163511,1.9837159272895961,0.20050596361395268,0.48788824134522635,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,2.1284434778607833,2.1284434778607833,0.2638523117963397,0.2638523117963397,True,True
context_event_36,2022-05-09 16:00:00,2022-05-09 16:00:00,medium,contextual_profitable,True,35,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35,policy_0050,policy_0500,0.75,2.063251375052211,0.25129759854180145,1.893753720586876,0.3522044721329356,1.2504912082419177,1.0,0.825464247358546,0.49424350652920923,0.7590426445163511,1.9837159272895961,0.20050596361395268,0.48788824134522635,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,2.1284434778607833,2.8001397004131867,0.2638523117963397,0.7882029457618918,True,True
context_event_36,2022-05-09 16:00:00,2022-05-09 16:00:00,low,contextual_profitable,True,35,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35,policy_0050,policy_1000,0.5,2.063251375052211,0.25129759854180145,2.063251375052211,0.3522044721329356,4.101943732927207,1.0,0.825464247358546,0.49424350652920923,0.7590426445163511,1.9837159272895961,0.20050596361395268,0.48788824134522635,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,2.1284434778607833,0.8057896315235065,0.2638523117963397,1.610506428899047,True,True
context_event_37,2022-05-23 16:00:00,2022-05-23 16:00:00,high,contextual_profitable,True,36,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36,policy_0050,policy_0050,0.975,1.9419093024170166,0.25652759872866465,1.4391244478682912,0.3527599466248547,0.3827913535131674,1.0,0.8136554375220275,0.39457476454403645,1.7345405542787784,2.197345759865992,0.2385026718561863,0.5753196610554073,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,1.80523052667003,1.80523052667003,0.38963661727168764,0.38963661727168764,True,True
context_event_37,2022-05-23 16:00:00,2022-05-23 16:00:00,medium,contextual_profitable,True,36,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36,policy_0050,policy_0500,0.75,1.9419093024170166,0.25652759872866465,1.7688840664321188,0.3527599466248547,1.242954314231417,1.0,0.8136554375220275,0.39457476454403645,1.7345405542787784,2.197345759865992,0.2385026718561863,0.5753196610554073,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,1.80523052667003,1.8041247545144277,0.38963661727168764,0.8554208821511813,True,True
context_event_37,2022-05-23 16:00:00,2022-05-23 16:00:00,low,contextual_profitable,True,36,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36,policy_0050,policy_1000,0.5,1.9419093024170166,0.25652759872866465,1.9419093024170166,0.3527599466248547,4.101943732927207,1.0,0.8136554375220275,0.39457476454403645,1.7345405542787784,2.197345759865992,0.2385026718561863,0.5753196610554073,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,1.80523052667003,-0.958188664412991,0.38963661727168764,1.7287557522572496,True,True
context_event_38,2022-06-06 16:00:00,2022-06-06 16:00:00,high,contextual_profitable,True,37,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37,policy_0050,policy_0050,0.975,1.8970741035807792,0.25945051177317746,1.3885604447348663,0.34789698623653903,0.43823963125399057,1.0,0.8059681217986082,0.3301704867212052,2.1724704394078485,2.324723565154166,0.10727677694928837,0.6956263095857732,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,2.2317222791317612,2.2317222791317612,0.3306165620778137,0.3306165620778137,True,True
context_event_38,2022-06-06 16:00:00,2022-06-06 16:00:00,medium,contextual_profitable,True,37,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37,policy_0050,policy_0500,0.75,1.8970741035807792,0.25945051177317746,1.7220773927066433,0.34789698623653903,2.224920359581873,1.0,0.8059681217986082,0.3301704867212052,2.1724704394078485,2.324723565154166,0.10727677694928837,0.6956263095857732,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,2.2317222791317612,3.651441579848759,0.3306165620778137,0.7233224775339095,True,True
context_event_38,2022-06-06 16:00:00,2022-06-06 16:00:00,low,contextual_profitable,True,37,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37,policy_0050,policy_1000,0.5,1.8970741035807792,0.25945051177317746,1.8970741035807792,0.34789698623653903,4.101943732927207,1.0,0.8059681217986082,0.3301704867212052,2.1724704394078485,2.324723565154166,0.10727677694928837,0.6956263095857732,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,2.2317222791317612,3.7359396458616283,0.3306165620778137,1.672204532060825,True,True
context_event_39,2022-06-20 16:00:00,2022-06-20 16:00:00,high,contextual_profitable,True,38,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38,policy_0050,policy_0050,0.975,1.8295512891296113,0.253109533163548,1.3334657199853108,0.3514641219108657,0.44029172346000073,1.0,0.8043099919158344,0.5385441880189612,0.6203381253166258,1.2551506483312094,0.2494865555455174,0.3056004891180556,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,2.293639549204926,2.293639549204926,0.3382029457618918,0.3382029457618918,True,True
context_event_39,2022-06-20 16:00:00,2022-06-20 16:00:00,medium,contextual_profitable,True,38,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38,policy_0050,policy_0500,0.75,1.8295512891296113,0.253109533163548,1.658831503333883,0.3514641219108657,2.2267039274190363,1.0,0.8043099919158344,0.5385441880189612,0.6203381253166258,1.2551506483312094,0.2494865555455174,0.3056004891180556,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,2.293639549204926,3.7001310193499566,0.3382029457618918,0.7105064288990469,True,True
context_event_39,2022-06-20 16:00:00,2022-06-20 16:00:00,low,contextual_profitable,True,38,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38,policy_0050,policy_1000,0.5,1.8295512891296113,0.253109533163548,1.8295512891296113,0.3514641219108657,4.101943732927207,1.0,0.8043099919158344,0.5385441880189612,0.6203381253166258,1.2551506483312094,0.2494865555455174,0.3056004891180556,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,2.293639549204926,3.8841528745746174,0.3382029457618918,1.6899937323459076,True,True
context_event_40,2022-07-04 16:00:00,2022-07-04 16:00:00,high,contextual_profitable,True,39,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39,policy_0050,policy_0050,0.975,2.255988143702921,0.2716575616443621,1.723549106752002,0.3565781962970671,0.38614878290521154,1.0,0.8222486710165233,0.68742418637137,0.224827612184299,2.312685724094475,0.17455934811420948,0.8592969775976361,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,2.1982579520862675,2.1982579520862675,0.31066571729439746,0.31066571729439746,True,True
context_event_40,2022-07-04 16:00:00,2022-07-04 16:00:00,medium,contextual_profitable,True,39,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39,policy_0050,policy_0500,0.75,2.255988143702921,0.2716575616443621,2.0727579028105385,0.3565781962970671,0.6522840623785116,1.0,0.8222486710165233,0.68742418637137,0.224827612184299,2.312685724094475,0.17455934811420948,0.8592969775976361,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,2.1982579520862675,1.6623569593256549,0.31066571729439746,0.7340005874004659,True,True
context_event_40,2022-07-04 16:00:00,2022-07-04 16:00:00,low,contextual_profitable,True,39,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39,policy_0050,policy_1000,0.5,2.255988143702921,0.2716575616443621,2.255988143702921,0.3565781962970671,0.9479899284599561,1.0,0.8222486710165233,0.68742418637137,0.224827612184299,2.312685724094475,0.17455934811420948,0.8592969775976361,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,2.1982579520862675,-2.071527493198672,0.31066571729439746,1.671012879552709,True,True
