policy_id,policy_aggressiveness,risk_frontier_fraction,liquidity_quantile,liquidity_shape_fraction,alpha_confidence,factor_stress_fraction,training_event_count,mean_net_pnl_bps,net_pnl_standard_error_bps,pnl_vol_bps,loss_cvar_95_bps,mean_within_event_drawdown_bps,realized_risk_bps,probability_profitable,hard_pass_all,behavior_pass_rate,risk_aversion,profile_confidence,net_pnl_lower_bound_bps,monotonic_policy_eligible,operationally_eligible,profit_eligible,realized_risk_budget_bps,within_realized_risk_budget,selected,event_id,as_of,information_cutoff,training_event_ids
policy_0050,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,20,1.374716055104192,0.0574195413601227,0.2567879954361902,0.0,0.4101714975320051,0.4101714975320051,1.0,True,1.0,high,0.975,1.2621758220295434,True,True,True,0.4876699044747607,True,True,policy_event_21,2021-10-11 16:00:00,2021-10-11 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20
policy_0200,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,20,1.953612377740089,0.10725132585029243,0.4796425105564686,0.0,0.5592836206247253,0.5592836206247253,1.0,True,1.0,high,0.975,1.7434036417793461,True,True,True,0.4876699044747607,False,False,policy_event_21,2021-10-11 16:00:00,2021-10-11 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20
policy_0350,0.35,0.35,0.24,0.65,0.825,0.65,20,6.968638176606612,0.07504622378603434,0.33561691568046886,0.0,0.3576515732755865,0.3576515732755865,1.0,False,1.0,high,0.975,6.821550280810252,True,False,False,0.4876699044747607,True,False,policy_event_21,2021-10-11 16:00:00,2021-10-11 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20
policy_0500,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,20,3.1545371370470776,0.18679767089142657,0.8353845803037271,0.0,0.8567758522908152,0.8567758522908152,1.0,True,1.0,high,0.975,2.7884204297039155,True,True,True,0.4876699044747607,False,False,policy_event_21,2021-10-11 16:00:00,2021-10-11 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20
policy_0650,0.65,0.65,0.36,0.35,0.675,0.35,20,6.429170119454341,0.12618377641128262,0.5643110034265248,0.0,0.4574615915052159,0.5643110034265248,1.0,True,0.75,high,0.975,6.181854462254972,True,False,False,0.4876699044747607,False,False,policy_event_21,2021-10-11 16:00:00,2021-10-11 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20
policy_0800,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,20,4.286262930701171,0.30484953310194357,1.3633285578500363,0.0,1.3590783254475167,1.3633285578500363,1.0,True,1.0,high,0.975,3.688768825117511,True,True,True,0.4876699044747607,False,False,policy_event_21,2021-10-11 16:00:00,2021-10-11 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20
policy_1000,1.0,1.0,0.5,0.0,0.5,0.0,20,3.774705638349272,0.43451044296775465,1.9431897748188898,0.641235338368192,1.960139636387117,1.960139636387117,0.95,True,1.0,high,0.975,2.923080819225928,True,True,True,0.4876699044747607,False,False,policy_event_21,2021-10-11 16:00:00,2021-10-11 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20
policy_0050,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,20,1.374716055104192,0.0574195413601227,0.2567879954361902,0.0,0.4101714975320051,0.4101714975320051,1.0,True,1.0,medium,0.75,1.335987162995829,True,True,True,1.185155566959561,True,False,policy_event_21,2021-10-11 16:00:00,2021-10-11 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20
policy_0200,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,20,1.953612377740089,0.10725132585029243,0.4796425105564686,0.0,0.5592836206247253,0.5592836206247253,1.0,True,1.0,medium,0.75,1.8812724577591267,True,True,True,1.185155566959561,True,False,policy_event_21,2021-10-11 16:00:00,2021-10-11 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20
policy_0350,0.35,0.35,0.24,0.65,0.825,0.65,20,6.968638176606612,0.07504622378603434,0.33561691568046886,0.0,0.3576515732755865,0.3576515732755865,1.0,False,1.0,medium,0.75,6.918020267872011,True,False,False,1.185155566959561,True,False,policy_event_21,2021-10-11 16:00:00,2021-10-11 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20
policy_0500,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,20,3.1545371370470776,0.18679767089142657,0.8353845803037271,0.0,0.8567758522908152,0.8567758522908152,1.0,True,1.0,medium,0.75,3.0285440226703093,True,True,True,1.185155566959561,True,True,policy_event_21,2021-10-11 16:00:00,2021-10-11 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20
policy_0650,0.65,0.65,0.36,0.35,0.675,0.35,20,6.429170119454341,0.12618377641128262,0.5643110034265248,0.0,0.4574615915052159,0.5643110034265248,1.0,True,0.75,medium,0.75,6.344060455623897,True,False,False,1.185155566959561,True,False,policy_event_21,2021-10-11 16:00:00,2021-10-11 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20
policy_0800,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,20,4.286262930701171,0.30484953310194357,1.3633285578500363,0.0,1.3590783254475167,1.3633285578500363,1.0,True,1.0,medium,0.75,4.080645045271849,True,True,True,1.185155566959561,False,False,policy_event_21,2021-10-11 16:00:00,2021-10-11 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20
policy_1000,1.0,1.0,0.5,0.0,0.5,0.0,20,3.774705638349272,0.43451044296775465,1.9431897748188898,0.641235338368192,1.960139636387117,1.960139636387117,0.95,True,1.0,medium,0.75,3.4816327982143624,True,True,True,1.185155566959561,False,False,policy_event_21,2021-10-11 16:00:00,2021-10-11 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20
policy_0050,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,20,1.374716055104192,0.0574195413601227,0.2567879954361902,0.0,0.4101714975320051,0.4101714975320051,1.0,True,1.0,low,0.5,1.374716055104192,False,False,False,1.960139636387117,True,False,policy_event_21,2021-10-11 16:00:00,2021-10-11 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20
policy_0200,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,20,1.953612377740089,0.10725132585029243,0.4796425105564686,0.0,0.5592836206247253,0.5592836206247253,1.0,True,1.0,low,0.5,1.953612377740089,False,False,False,1.960139636387117,True,False,policy_event_21,2021-10-11 16:00:00,2021-10-11 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20
policy_0350,0.35,0.35,0.24,0.65,0.825,0.65,20,6.968638176606612,0.07504622378603434,0.33561691568046886,0.0,0.3576515732755865,0.3576515732755865,1.0,False,1.0,low,0.5,6.968638176606612,False,False,False,1.960139636387117,True,False,policy_event_21,2021-10-11 16:00:00,2021-10-11 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20
policy_0500,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,20,3.1545371370470776,0.18679767089142657,0.8353845803037271,0.0,0.8567758522908152,0.8567758522908152,1.0,True,1.0,low,0.5,3.1545371370470776,True,True,True,1.960139636387117,True,False,policy_event_21,2021-10-11 16:00:00,2021-10-11 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20
policy_0650,0.65,0.65,0.36,0.35,0.675,0.35,20,6.429170119454341,0.12618377641128262,0.5643110034265248,0.0,0.4574615915052159,0.5643110034265248,1.0,True,0.75,low,0.5,6.429170119454341,True,False,False,1.960139636387117,True,False,policy_event_21,2021-10-11 16:00:00,2021-10-11 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20
policy_0800,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,20,4.286262930701171,0.30484953310194357,1.3633285578500363,0.0,1.3590783254475167,1.3633285578500363,1.0,True,1.0,low,0.5,4.286262930701171,True,True,True,1.960139636387117,True,True,policy_event_21,2021-10-11 16:00:00,2021-10-11 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20
policy_1000,1.0,1.0,0.5,0.0,0.5,0.0,20,3.774705638349272,0.43451044296775465,1.9431897748188898,0.641235338368192,1.960139636387117,1.960139636387117,0.95,True,1.0,low,0.5,3.774705638349272,True,True,True,1.960139636387117,True,False,policy_event_21,2021-10-11 16:00:00,2021-10-11 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20
policy_0050,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,21,1.3816509303628126,0.0550553891060696,0.2522954879938111,0.0,0.4078891624997383,0.4078891624997383,1.0,True,1.0,high,0.975,1.2737443505600774,True,True,True,0.4854047051066852,True,True,policy_event_22,2021-10-25 16:00:00,2021-10-25 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21
policy_0200,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,21,1.960750411092603,0.10226577721083063,0.46864066507212127,0.0,0.5556781206994179,0.5556781206994179,1.0,True,1.0,high,0.975,1.7603131709083781,True,True,True,0.4854047051066852,False,False,policy_event_22,2021-10-25 16:00:00,2021-10-25 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21
policy_0350,0.35,0.35,0.24,0.65,0.825,0.65,21,6.970429121067479,0.0714056605431342,0.327221844487234,0.0,0.35347774479618527,0.35347774479618527,1.0,False,1.0,high,0.975,6.830476598110643,True,False,False,0.4854047051066852,True,False,policy_event_22,2021-10-25 16:00:00,2021-10-25 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21
policy_0500,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,21,3.162244912686756,0.17784712979066317,0.8149979343963497,0.0,0.8533110502479191,0.8533110502479191,1.0,True,1.0,high,0.975,2.8136709435432357,True,True,True,0.4854047051066852,False,False,policy_event_22,2021-10-25 16:00:00,2021-10-25 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21
policy_0650,0.65,0.65,0.36,0.35,0.675,0.35,21,6.435006304731768,0.1201665204521825,0.5506721759715854,0.0,0.4553312952535442,0.5506721759715854,1.0,True,0.7142857142857143,high,0.975,6.199484252497995,True,False,False,0.4854047051066852,False,False,policy_event_22,2021-10-25 16:00:00,2021-10-25 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21
policy_0800,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,21,4.306798089361556,0.2906959683556113,1.3321362792080762,0.0,1.3576810758717255,1.3576810758717255,1.0,True,1.0,high,0.975,3.737044460933563,True,True,True,0.4854047051066852,False,False,policy_event_22,2021-10-25 16:00:00,2021-10-25 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21
policy_1000,1.0,1.0,0.5,0.0,0.5,0.0,21,3.805718266756889,0.4144637741334828,1.899311617783765,0.20831541706549866,1.9582000146386762,1.9582000146386762,0.9523809523809523,True,1.0,high,0.975,2.9933841965587193,True,True,True,0.4854047051066852,False,False,policy_event_22,2021-10-25 16:00:00,2021-10-25 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21
policy_0050,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,21,1.3816509303628126,0.0550553891060696,0.2522954879938111,0.0,0.4078891624997383,0.4078891624997383,1.0,True,1.0,medium,0.75,1.3445166347177115,True,True,True,1.1830445885692074,True,False,policy_event_22,2021-10-25 16:00:00,2021-10-25 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21
policy_0200,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,21,1.960750411092603,0.10226577721083063,0.46864066507212127,0.0,0.5556781206994179,0.5556781206994179,1.0,True,1.0,medium,0.75,1.8917731925680619,True,True,True,1.1830445885692074,True,False,policy_event_22,2021-10-25 16:00:00,2021-10-25 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21
policy_0350,0.35,0.35,0.24,0.65,0.825,0.65,21,6.970429121067479,0.0714056605431342,0.327221844487234,0.0,0.35347774479618527,0.35347774479618527,1.0,False,1.0,medium,0.75,6.922266734925154,True,False,False,1.1830445885692074,True,False,policy_event_22,2021-10-25 16:00:00,2021-10-25 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21
policy_0500,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,21,3.162244912686756,0.17784712979066317,0.8149979343963497,0.0,0.8533110502479191,0.8533110502479191,1.0,True,1.0,medium,0.75,3.0422888465411613,True,True,True,1.1830445885692074,True,True,policy_event_22,2021-10-25 16:00:00,2021-10-25 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21
policy_0650,0.65,0.65,0.36,0.35,0.675,0.35,21,6.435006304731768,0.1201665204521825,0.5506721759715854,0.0,0.4553312952535442,0.5506721759715854,1.0,True,0.7142857142857143,medium,0.75,6.353955218370043,True,False,False,1.1830445885692074,True,False,policy_event_22,2021-10-25 16:00:00,2021-10-25 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21
policy_0800,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,21,4.306798089361556,0.2906959683556113,1.3321362792080762,0.0,1.3576810758717255,1.3576810758717255,1.0,True,1.0,medium,0.75,4.1107266382823715,True,True,True,1.1830445885692074,False,False,policy_event_22,2021-10-25 16:00:00,2021-10-25 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21
policy_1000,1.0,1.0,0.5,0.0,0.5,0.0,21,3.805718266756889,0.4144637741334828,1.899311617783765,0.20831541706549866,1.9582000146386762,1.9582000146386762,0.9523809523809523,True,1.0,medium,0.75,3.526166699276271,True,True,True,1.1830445885692074,False,False,policy_event_22,2021-10-25 16:00:00,2021-10-25 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21
policy_0050,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,21,1.3816509303628126,0.0550553891060696,0.2522954879938111,0.0,0.4078891624997383,0.4078891624997383,1.0,True,1.0,low,0.5,1.3816509303628126,False,False,False,1.9582000146386762,True,False,policy_event_22,2021-10-25 16:00:00,2021-10-25 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21
policy_0200,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,21,1.960750411092603,0.10226577721083063,0.46864066507212127,0.0,0.5556781206994179,0.5556781206994179,1.0,True,1.0,low,0.5,1.960750411092603,False,False,False,1.9582000146386762,True,False,policy_event_22,2021-10-25 16:00:00,2021-10-25 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21
policy_0350,0.35,0.35,0.24,0.65,0.825,0.65,21,6.970429121067479,0.0714056605431342,0.327221844487234,0.0,0.35347774479618527,0.35347774479618527,1.0,False,1.0,low,0.5,6.970429121067479,False,False,False,1.9582000146386762,True,False,policy_event_22,2021-10-25 16:00:00,2021-10-25 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21
policy_0500,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,21,3.162244912686756,0.17784712979066317,0.8149979343963497,0.0,0.8533110502479191,0.8533110502479191,1.0,True,1.0,low,0.5,3.162244912686756,True,True,True,1.9582000146386762,True,False,policy_event_22,2021-10-25 16:00:00,2021-10-25 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21
policy_0650,0.65,0.65,0.36,0.35,0.675,0.35,21,6.435006304731768,0.1201665204521825,0.5506721759715854,0.0,0.4553312952535442,0.5506721759715854,1.0,True,0.7142857142857143,low,0.5,6.435006304731768,True,False,False,1.9582000146386762,True,False,policy_event_22,2021-10-25 16:00:00,2021-10-25 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21
policy_0800,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,21,4.306798089361556,0.2906959683556113,1.3321362792080762,0.0,1.3576810758717255,1.3576810758717255,1.0,True,1.0,low,0.5,4.306798089361556,True,True,True,1.9582000146386762,True,True,policy_event_22,2021-10-25 16:00:00,2021-10-25 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21
policy_1000,1.0,1.0,0.5,0.0,0.5,0.0,21,3.805718266756889,0.4144637741334828,1.899311617783765,0.20831541706549866,1.9582000146386762,1.9582000146386762,0.9523809523809523,True,1.0,low,0.5,3.805718266756889,True,True,True,1.9582000146386762,True,False,policy_event_22,2021-10-25 16:00:00,2021-10-25 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21
policy_0050,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,22,1.3880761985208165,0.052885024066908266,0.2480527503420679,0.0,0.4045109333948989,0.4045109333948989,1.0,True,1.0,high,0.975,1.2844234560281425,True,True,True,0.4820431961414044,True,True,policy_event_23,2021-11-08 16:00:00,2021-11-08 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22
policy_0200,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,22,1.9683385313319661,0.09780140691579119,0.45872926033073114,0.0,0.551783714086179,0.551783714086179,1.0,True,1.0,high,0.975,1.776651296139669,True,True,True,0.4820431961414044,False,False,policy_event_23,2021-11-08 16:00:00,2021-11-08 16:00:00,policy_event_01|policy_event_02|policy_event_03|policy_event_04|policy_event_05|policy_event_06|policy_event_07|policy_event_08|policy_event_09|policy_event_10|policy_event_11|policy_event_12|policy_event_13|policy_event_14|policy_event_15|policy_event_16|policy_event_17|policy_event_18|policy_event_19|policy_event_20|policy_event_21|policy_event_22
