event_id,as_of,information_cutoff,risk_aversion,status,economically_viable,training_event_count,training_event_ids,selected_policy_id,fallback_policy_id,profile_confidence,net_pnl_lower_bound_bps,realized_risk_bps,realized_risk_budget_bps,policy_aggressiveness,risk_frontier_fraction,liquidity_quantile,liquidity_shape_fraction,alpha_confidence,factor_stress_fraction,selected_net_pnl_bps,fallback_net_pnl_bps,selected_within_event_drawdown_bps,fallback_within_event_drawdown_bps,selected_hard_pass,selected_behavior_pass
context_event_36,2022-05-09 16:00:00,2022-05-09 16:00:00,low,calibrated_profitable,True,35,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35,policy_0500,policy_1000,0.5,3.0499168229376177,0.9663843131989316,4.101943732927207,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,2.8001397004131867,0.8057896315235065,0.7882029457618918,1.610506428899047,True,True
context_event_37,2022-05-23 16:00:00,2022-05-23 16:00:00,high,calibrated_profitable,True,36,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36,policy_0050,policy_0050,0.975,1.6472501053839967,0.3527599466248547,0.5402191359399724,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,1.80523052667003,1.80523052667003,0.38963661727168764,0.38963661727168764,True,True
context_event_37,2022-05-23 16:00:00,2022-05-23 16:00:00,medium,calibrated_profitable,True,36,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36,policy_0200,policy_0500,0.75,2.142325503622254,0.4934588831349698,2.227351839776031,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,1.903753688048683,1.8041247545144277,0.5753717269345975,0.8554208821511813,True,True
context_event_37,2022-05-23 16:00:00,2022-05-23 16:00:00,low,calibrated_profitable,True,36,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36,policy_0200,policy_1000,0.5,2.185797020215152,0.4934588831349698,4.101943732927207,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,1.903753688048683,-0.958188664412991,0.5753717269345975,1.7287557522572496,True,True
context_event_38,2022-06-06 16:00:00,2022-06-06 16:00:00,high,calibrated_profitable,True,37,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37,policy_0050,policy_0050,0.975,1.6515402368773944,0.34789698623653903,0.5355993235710724,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,2.2317222791317612,2.2317222791317612,0.3306165620778137,0.3306165620778137,True,True
context_event_38,2022-06-06 16:00:00,2022-06-06 16:00:00,medium,calibrated_profitable,True,37,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37,policy_0200,policy_0500,0.75,2.1355824694120153,0.49567274377820303,2.224920359581873,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,2.7357025054014907,3.651441579848759,0.4882029457618918,0.7233224775339095,True,True
context_event_38,2022-06-06 16:00:00,2022-06-06 16:00:00,low,calibrated_profitable,True,37,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37,policy_0200,policy_1000,0.5,2.178174227453896,0.49567274377820303,4.101943732927207,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,2.7357025054014907,3.7359396458616283,0.4882029457618918,1.672204532060825,True,True
context_event_39,2022-06-20 16:00:00,2022-06-20 16:00:00,high,calibrated_profitable,True,38,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38,policy_0050,policy_0050,0.975,1.664208880999481,0.3514641219108657,0.5389881024616827,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,2.293639549204926,2.293639549204926,0.3382029457618918,0.3382029457618918,True,True
context_event_39,2022-06-20 16:00:00,2022-06-20 16:00:00,medium,calibrated_profitable,True,38,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38,policy_0200,policy_0500,0.75,2.150225471971093,0.49547617014619477,2.2267039274190363,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,2.764625342151818,3.7001310193499566,0.4606657172943975,0.7105064288990469,True,True
context_event_39,2022-06-20 16:00:00,2022-06-20 16:00:00,low,calibrated_profitable,True,38,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38,policy_0200,policy_1000,0.5,2.192846024241991,0.49547617014619477,4.101943732927207,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,2.764625342151818,3.8841528745746174,0.4606657172943975,1.6899937323459076,True,True
context_event_40,2022-07-04 16:00:00,2022-07-04 16:00:00,high,calibrated_profitable,True,39,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39,policy_0050,policy_0050,0.975,1.6773197449530795,0.3565781962970671,0.5438464731285741,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,2.1982579520862675,2.1982579520862675,0.31066571729439746,0.31066571729439746,True,True
context_event_40,2022-07-04 16:00:00,2022-07-04 16:00:00,medium,calibrated_profitable,True,39,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39,policy_0200,policy_0500,0.75,2.164832175352381,0.49458359443204614,2.229260964612137,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,2.0730509313484515,1.6623569593256549,0.42332247753390956,0.7340005874004659,True,True
context_event_40,2022-07-04 16:00:00,2022-07-04 16:00:00,low,calibrated_profitable,True,39,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39,policy_0200,policy_1000,0.5,2.207507032393525,0.49458359443204614,4.101943732927207,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,2.0730509313484515,-2.071527493198672,0.42332247753390956,1.671012879552709,True,True
context_event_41,2022-07-18 16:00:00,2022-07-18 16:00:00,high,calibrated_profitable,True,40,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40,policy_0050,policy_0050,0.975,1.6885530804580209,0.35786924667170406,0.5450729709844793,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,1.24285195009796,1.24285195009796,0.39579248867174954,0.39579248867174954,True,True
context_event_41,2022-07-18 16:00:00,2022-07-18 16:00:00,medium,calibrated_profitable,True,40,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40,policy_0200,policy_0500,0.75,2.162489578791835,0.4928020665095927,2.229906489799456,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,1.823755878788221,3.264977525622095,0.5329764400368869,0.8946745431986651,True,True
context_event_41,2022-07-18 16:00:00,2022-07-18 16:00:00,low,calibrated_profitable,True,40,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40,policy_0200,policy_1000,0.5,2.2041456298673987,0.4928020665095927,4.101943732927207,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,1.823755878788221,5.279643148618823,0.5329764400368869,1.755182893342449,True,True
context_event_42,2022-08-01 16:00:00,2022-08-01 16:00:00,high,calibrated_profitable,True,41,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41,policy_0050,policy_0050,0.975,1.674491491103308,0.3639023613847339,0.5169641592997153,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,1.895015186971285,1.895015186971285,0.26050642889904696,0.26050642889904696,True,True
context_event_42,2022-08-01 16:00:00,2022-08-01 16:00:00,medium,calibrated_profitable,True,41,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41,policy_0200,policy_0500,0.75,2.1537613692247057,0.4937819292785511,1.8945203405345477,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,2.379290017429619,3.5189579391543537,0.434000587400466,0.7899937323459076,True,True
context_event_42,2022-08-01 16:00:00,2022-08-01 16:00:00,low,calibrated_profitable,True,41,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41,policy_0200,policy_1000,0.5,2.194867831060589,0.4937819292785511,3.4251383196843617,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,2.379290017429619,3.818043570003106,0.434000587400466,1.6103065812339628,True,True
context_event_43,2022-08-15 16:00:00,2022-08-15 16:00:00,high,calibrated_profitable,True,42,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42,policy_0050,policy_0050,0.975,1.679655165832164,0.359831397357973,0.5130967434742925,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,1.2772633991060809,1.2772633991060809,0.4253365401093443,0.4253365401093443,True,True
context_event_43,2022-08-15 16:00:00,2022-08-15 16:00:00,medium,calibrated_profitable,True,42,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42,policy_0200,policy_0500,0.75,2.159033856560212,0.4923585639957395,1.8924848585211673,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,1.722861070336506,2.7228311470355924,0.6135404847697035,0.9123488322615875,True,True
context_event_43,2022-08-15 16:00:00,2022-08-15 16:00:00,low,calibrated_profitable,True,42,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42,policy_0200,policy_1000,0.5,2.199258835497947,0.4923585639957395,3.425138319684361,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,1.722861070336506,2.931569111584426,0.6135404847697035,1.7657301791301103,True,True
context_event_44,2022-08-29 16:00:00,2022-08-29 16:00:00,high,calibrated_profitable,True,43,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43,policy_0050,policy_0050,0.975,1.6678025467550504,0.3639691025108234,0.5170275633695003,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,1.621493261003033,1.621493261003033,0.3318392397794245,0.3318392397794245,True,True
context_event_44,2022-08-29 16:00:00,2022-08-29 16:00:00,medium,calibrated_profitable,True,43,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43,policy_0200,policy_0500,0.75,2.1481969232849507,0.4951767481997852,1.8945537110975925,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,2.1955706225864926,3.373477950756135,0.49962844006450713,0.7423475899232084,True,True
context_event_44,2022-08-29 16:00:00,2022-08-29 16:00:00,low,calibrated_profitable,True,43,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43,policy_0200,policy_1000,0.5,2.188179817703495,0.4951767481997852,3.4251383196843617,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,2.1955706225864926,3.861003655054237,0.49962844006450713,1.6716584094683449,True,True
context_event_45,2022-09-12 16:00:00,2022-09-12 16:00:00,high,calibrated_profitable,True,44,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44,policy_0050,policy_0050,0.975,1.6665545153542203,0.3604711251809736,0.513704484906143,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,1.438575380267377,1.438575380267377,0.5204707414869002,0.5204707414869002,True,True
context_event_45,2022-09-12 16:00:00,2022-09-12 16:00:00,medium,calibrated_profitable,True,44,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44,policy_0200,policy_0500,0.75,2.1492840017067434,0.49527792301489254,1.8928047224326676,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,1.6375603100675773,1.82615953659843,0.6514898886937017,0.8907835903749554,True,True
context_event_45,2022-09-12 16:00:00,2022-09-12 16:00:00,low,calibrated_profitable,True,44,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44,policy_0200,policy_1000,0.5,2.1883477905417448,0.49527792301489254,3.4251383196843617,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,1.6375603100675773,-0.11081635300110046,0.6514898886937017,1.8690756502806771,True,True
context_event_46,2022-09-26 16:00:00,2022-09-26 16:00:00,high,calibrated_profitable,True,45,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44|context_event_45,policy_0050,policy_0050,0.975,1.6605008904802747,0.3598229542449379,0.5130887225169091,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,2.0158680231667088,2.0158680231667088,0.3210128795527092,0.3210128795527092,True,True
context_event_46,2022-09-26 16:00:00,2022-09-26 16:00:00,medium,calibrated_profitable,True,45,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44|context_event_45,policy_0200,policy_0500,0.75,2.1370400170055888,0.49874930002997725,1.8924806369646496,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,2.335724951062128,2.7665273032754536,0.4327128822046089,0.724394226421232,True,True
context_event_46,2022-09-26 16:00:00,2022-09-26 16:00:00,low,calibrated_profitable,True,45,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44|context_event_45,policy_0200,policy_1000,0.5,2.1761080687534298,0.49874930002997725,3.4251383196843617,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,2.335724951062128,1.4023491430318957,0.4327128822046089,1.6796861678725512,True,True
context_event_47,2022-10-10 16:00:00,2022-10-10 16:00:00,high,calibrated_profitable,True,46,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44|context_event_45|context_event_46,policy_0050,policy_0050,0.975,1.6677003324353274,0.35771029369427776,0.511081694993782,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,1.760630581870743,1.760630581870743,0.42823709880510274,0.42823709880510274,True,True
context_event_47,2022-10-10 16:00:00,2022-10-10 16:00:00,medium,calibrated_profitable,True,46,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44|context_event_45|context_event_46,policy_0200,policy_0500,0.75,2.1412970804420404,0.4973137257294257,1.8914243066893197,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,1.7223204488739223,1.3563269648068734,0.5558307978344568,0.9075479183502394,True,True
context_event_47,2022-10-10 16:00:00,2022-10-10 16:00:00,low,calibrated_profitable,True,46,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34|context_event_35|context_event_36|context_event_37|context_event_38|context_event_39|context_event_40|context_event_41|context_event_42|context_event_43|context_event_44|context_event_45|context_event_46,policy_0200,policy_1000,0.5,2.179578000977532,0.4973137257294257,3.4251383196843617,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,1.7223204488739223,-1.816947356934573,0.5558307978344568,1.7890045853686656,True,True
