policy_id,policy_aggressiveness,risk_frontier_fraction,liquidity_quantile,liquidity_shape_fraction,alpha_confidence,factor_stress_fraction,training_event_count,mean_net_pnl_bps,net_pnl_standard_error_bps,pnl_vol_bps,loss_cvar_95_bps,mean_within_event_drawdown_bps,realized_risk_bps,probability_profitable,hard_pass_all,behavior_pass_rate,risk_aversion,profile_confidence,net_pnl_lower_bound_bps,monotonic_policy_eligible,operationally_eligible,profit_eligible,realized_risk_budget_bps,within_realized_risk_budget,selected,event_id,as_of,information_cutoff,training_event_ids
policy_0800,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,32,3.1007161264277467,0.3911628486652125,2.2127512227153523,1.903406129971903,1.2484020939867164,2.2127512227153523,0.9375,True,1.0,high,0.975,2.334051030953839,True,True,True,0.5484489156398868,False,False,context_event_33,2022-03-28 16:00:00,2022-03-28 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32
policy_1000,1.0,1.0,0.5,0.0,0.5,0.0,32,2.85161533989284,0.5426819512649763,3.0698727021360983,4.101943732927207,1.6990042838198192,4.101943732927207,0.875,True,1.0,high,0.975,1.7879782603535659,True,True,True,0.5484489156398868,False,False,context_event_33,2022-03-28 16:00:00,2022-03-28 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32
policy_0050,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,32,1.7729742984652848,0.06389114102722322,0.36142287262476464,0.0,0.3490768426218127,0.36142287262476464,1.0,True,1.0,medium,0.75,1.7298803787140904,True,True,True,2.231683302775986,True,False,context_event_33,2022-03-28 16:00:00,2022-03-28 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32
policy_0200,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,32,2.184855191650061,0.07193246988851008,0.40691149796530096,0.0,0.49886962182244593,0.49886962182244593,1.0,True,1.0,medium,0.75,2.1363374780039726,True,True,True,2.231683302775986,True,True,context_event_33,2022-03-28 16:00:00,2022-03-28 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32
policy_0350,0.35,0.35,0.24,0.65,0.825,0.65,32,5.863107517785182,0.17461310120558116,0.9877608635718349,0.0,0.34817764800608186,0.9877608635718349,1.0,False,1.0,medium,0.75,5.745332770772067,True,False,False,2.231683302775986,True,False,context_event_33,2022-03-28 16:00:00,2022-03-28 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32
policy_0500,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,32,3.0118638174827517,0.1768182272964171,1.0002349404694468,0.0,0.7976371187082851,1.0002349404694468,1.0,True,1.0,medium,0.75,2.892601735523477,True,True,True,2.231683302775986,True,False,context_event_33,2022-03-28 16:00:00,2022-03-28 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32
policy_0650,0.65,0.65,0.36,0.35,0.675,0.35,32,5.603629603940334,0.29458391334578976,1.666418262042226,0.0,0.4477449940726713,1.666418262042226,1.0,True,0.75,medium,0.75,5.404935773815948,True,False,False,2.231683302775986,True,False,context_event_33,2022-03-28 16:00:00,2022-03-28 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32
policy_0800,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,32,3.1007161264277467,0.3911628486652125,2.2127512227153523,1.903406129971903,1.2484020939867164,2.2127512227153523,0.9375,True,1.0,medium,0.75,2.83688079434556,True,True,True,2.231683302775986,True,False,context_event_33,2022-03-28 16:00:00,2022-03-28 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32
policy_1000,1.0,1.0,0.5,0.0,0.5,0.0,32,2.85161533989284,0.5426819512649763,3.0698727021360983,4.101943732927207,1.6990042838198192,4.101943732927207,0.875,True,1.0,medium,0.75,2.4855819261482037,True,True,True,2.231683302775986,False,False,context_event_33,2022-03-28 16:00:00,2022-03-28 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32
policy_0050,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,32,1.7729742984652848,0.06389114102722322,0.36142287262476464,0.0,0.3490768426218127,0.36142287262476464,1.0,True,1.0,low,0.5,1.7729742984652848,False,False,False,4.101943732927207,True,False,context_event_33,2022-03-28 16:00:00,2022-03-28 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32
policy_0200,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,32,2.184855191650061,0.07193246988851008,0.40691149796530096,0.0,0.49886962182244593,0.49886962182244593,1.0,True,1.0,low,0.5,2.184855191650061,True,True,True,4.101943732927207,True,True,context_event_33,2022-03-28 16:00:00,2022-03-28 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32
policy_0350,0.35,0.35,0.24,0.65,0.825,0.65,32,5.863107517785182,0.17461310120558116,0.9877608635718349,0.0,0.34817764800608186,0.9877608635718349,1.0,False,1.0,low,0.5,5.863107517785182,True,False,False,4.101943732927207,True,False,context_event_33,2022-03-28 16:00:00,2022-03-28 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32
policy_0500,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,32,3.0118638174827517,0.1768182272964171,1.0002349404694468,0.0,0.7976371187082851,1.0002349404694468,1.0,True,1.0,low,0.5,3.0118638174827517,True,True,True,4.101943732927207,True,False,context_event_33,2022-03-28 16:00:00,2022-03-28 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32
policy_0650,0.65,0.65,0.36,0.35,0.675,0.35,32,5.603629603940334,0.29458391334578976,1.666418262042226,0.0,0.4477449940726713,1.666418262042226,1.0,True,0.75,low,0.5,5.603629603940334,True,False,False,4.101943732927207,True,False,context_event_33,2022-03-28 16:00:00,2022-03-28 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32
policy_0800,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,32,3.1007161264277467,0.3911628486652125,2.2127512227153523,1.903406129971903,1.2484020939867164,2.2127512227153523,0.9375,True,1.0,low,0.5,3.1007161264277467,True,True,True,4.101943732927207,True,False,context_event_33,2022-03-28 16:00:00,2022-03-28 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32
policy_1000,1.0,1.0,0.5,0.0,0.5,0.0,32,2.85161533989284,0.5426819512649763,3.0698727021360983,4.101943732927207,1.6990042838198192,4.101943732927207,0.875,True,1.0,low,0.5,2.85161533989284,True,True,True,4.101943732927207,True,False,context_event_33,2022-03-28 16:00:00,2022-03-28 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32
policy_0050,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,33,1.7645285256391725,0.06249808252801092,0.35902415037066254,0.0,0.34931042642478427,0.35902415037066254,1.0,True,1.0,high,0.975,1.642034534781459,True,True,True,0.5461701294984898,True,True,context_event_34,2022-04-11 16:00:00,2022-04-11 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33
policy_0200,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,33,2.1825820730096397,0.06975567755925327,0.40071585969083734,0.0,0.49808221218572607,0.49808221218572607,1.0,True,1.0,high,0.975,2.0458634572763144,True,True,True,0.5461701294984898,True,False,context_event_34,2022-04-11 16:00:00,2022-04-11 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33
policy_0350,0.35,0.35,0.24,0.65,0.825,0.65,33,5.886565924990245,0.1708571603624801,0.9814996613118612,0.0,0.3463987302697833,0.9814996613118612,1.0,False,1.0,high,0.975,5.551692044179,True,False,False,0.5461701294984898,False,False,context_event_34,2022-04-11 16:00:00,2022-04-11 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33
policy_0500,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,33,3.029886694765338,0.17232144435702348,0.9899113324508385,0.0,0.7958077661866994,0.9899113324508385,1.0,True,1.0,high,0.975,2.692142870061649,True,True,True,0.5461701294984898,False,False,context_event_34,2022-04-11 16:00:00,2022-04-11 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33
policy_0650,0.65,0.65,0.36,0.35,0.675,0.35,33,5.648817483783295,0.2890713611204448,1.6605885432764125,0.0,0.4468526495890909,1.6605885432764125,1.0,True,0.7272727272727273,high,0.975,5.082248027025252,True,False,False,0.5461701294984898,False,False,context_event_34,2022-04-11 16:00:00,2022-04-11 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33
policy_0800,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,33,3.1549733232015287,0.3829869224648466,2.200092368904114,1.903406129971903,1.2485727194955258,2.200092368904114,0.9393939393939394,True,1.0,high,0.975,2.4043327486205954,True,True,True,0.5461701294984898,False,False,context_event_34,2022-04-11 16:00:00,2022-04-11 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33
policy_1000,1.0,1.0,0.5,0.0,0.5,0.0,33,2.9255786136591513,0.5311549274837042,3.0512527559475022,4.101943732927207,1.699386551566537,4.101943732927207,0.8787878787878788,True,1.0,high,0.975,1.8845340855801074,True,True,True,0.5461701294984898,False,False,context_event_34,2022-04-11 16:00:00,2022-04-11 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33
policy_0050,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,33,1.7645285256391725,0.06249808252801092,0.35902415037066254,0.0,0.34931042642478427,0.35902415037066254,1.0,True,1.0,medium,0.75,1.7223742095671204,True,True,True,2.230483941648935,True,False,context_event_34,2022-04-11 16:00:00,2022-04-11 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33
policy_0200,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,33,2.1825820730096397,0.06975567755925327,0.40071585969083734,0.0,0.49808221218572607,0.49808221218572607,1.0,True,1.0,medium,0.75,2.1355325834779406,True,True,True,2.230483941648935,True,True,context_event_34,2022-04-11 16:00:00,2022-04-11 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33
policy_0350,0.35,0.35,0.24,0.65,0.825,0.65,33,5.886565924990245,0.1708571603624801,0.9814996613118612,0.0,0.3463987302697833,0.9814996613118612,1.0,False,1.0,medium,0.75,5.771324521578144,True,False,False,2.230483941648935,True,False,context_event_34,2022-04-11 16:00:00,2022-04-11 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33
policy_0500,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,33,3.029886694765338,0.17232144435702348,0.9899113324508385,0.0,0.7958077661866994,0.9899113324508385,1.0,True,1.0,medium,0.75,2.9136576468075415,True,True,True,2.230483941648935,True,False,context_event_34,2022-04-11 16:00:00,2022-04-11 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33
policy_0650,0.65,0.65,0.36,0.35,0.675,0.35,33,5.648817483783295,0.2890713611204448,1.6605885432764125,0.0,0.4468526495890909,1.6605885432764125,1.0,True,0.7272727272727273,medium,0.75,5.453841813632326,True,False,False,2.230483941648935,True,False,context_event_34,2022-04-11 16:00:00,2022-04-11 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33
policy_0800,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,33,3.1549733232015287,0.3829869224648466,2.200092368904114,1.903406129971903,1.2485727194955258,2.200092368904114,0.9393939393939394,True,1.0,medium,0.75,2.896652569539848,True,True,True,2.230483941648935,True,False,context_event_34,2022-04-11 16:00:00,2022-04-11 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33
policy_1000,1.0,1.0,0.5,0.0,0.5,0.0,33,2.9255786136591513,0.5311549274837042,3.0512527559475022,4.101943732927207,1.699386551566537,4.101943732927207,0.8787878787878788,True,1.0,medium,0.75,2.5673200593052496,True,True,True,2.230483941648935,False,False,context_event_34,2022-04-11 16:00:00,2022-04-11 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33
policy_0050,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,33,1.7645285256391725,0.06249808252801092,0.35902415037066254,0.0,0.34931042642478427,0.35902415037066254,1.0,True,1.0,low,0.5,1.7645285256391725,False,False,False,4.101943732927207,True,False,context_event_34,2022-04-11 16:00:00,2022-04-11 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33
policy_0200,0.2,0.2,0.18000000000000002,0.8,0.9,0.8,33,2.1825820730096397,0.06975567755925327,0.40071585969083734,0.0,0.49808221218572607,0.49808221218572607,1.0,True,1.0,low,0.5,2.1825820730096397,True,True,True,4.101943732927207,True,True,context_event_34,2022-04-11 16:00:00,2022-04-11 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33
policy_0350,0.35,0.35,0.24,0.65,0.825,0.65,33,5.886565924990245,0.1708571603624801,0.9814996613118612,0.0,0.3463987302697833,0.9814996613118612,1.0,False,1.0,low,0.5,5.886565924990245,True,False,False,4.101943732927207,True,False,context_event_34,2022-04-11 16:00:00,2022-04-11 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33
policy_0500,0.5,0.5,0.30000000000000004,0.5,0.75,0.5,33,3.029886694765338,0.17232144435702348,0.9899113324508385,0.0,0.7958077661866994,0.9899113324508385,1.0,True,1.0,low,0.5,3.029886694765338,True,True,True,4.101943732927207,True,False,context_event_34,2022-04-11 16:00:00,2022-04-11 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33
policy_0650,0.65,0.65,0.36,0.35,0.675,0.35,33,5.648817483783295,0.2890713611204448,1.6605885432764125,0.0,0.4468526495890909,1.6605885432764125,1.0,True,0.7272727272727273,low,0.5,5.648817483783295,True,False,False,4.101943732927207,True,False,context_event_34,2022-04-11 16:00:00,2022-04-11 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33
policy_0800,0.8,0.8,0.42000000000000004,0.19999999999999996,0.6,0.19999999999999996,33,3.1549733232015287,0.3829869224648466,2.200092368904114,1.903406129971903,1.2485727194955258,2.200092368904114,0.9393939393939394,True,1.0,low,0.5,3.1549733232015287,True,True,True,4.101943732927207,True,False,context_event_34,2022-04-11 16:00:00,2022-04-11 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33
policy_1000,1.0,1.0,0.5,0.0,0.5,0.0,33,2.9255786136591513,0.5311549274837042,3.0512527559475022,4.101943732927207,1.699386551566537,4.101943732927207,0.8787878787878788,True,1.0,low,0.5,2.9255786136591513,True,True,True,4.101943732927207,True,False,context_event_34,2022-04-11 16:00:00,2022-04-11 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33
policy_0050,0.05,0.05,0.12000000000000001,0.95,0.975,0.95,34,1.7570279633160855,0.06109421774536715,0.35623744472644,0.0,0.3494037894011485,0.35623744472644,1.0,True,1.0,high,0.975,1.637285496871518,True,True,True,0.5435227591364784,True,True,context_event_35,2022-04-25 16:00:00,2022-04-25 16:00:00,context_event_01|context_event_02|context_event_03|context_event_04|context_event_05|context_event_06|context_event_07|context_event_08|context_event_09|context_event_10|context_event_11|context_event_12|context_event_13|context_event_14|context_event_15|context_event_16|context_event_17|context_event_18|context_event_19|context_event_20|context_event_21|context_event_22|context_event_23|context_event_24|context_event_25|context_event_26|context_event_27|context_event_28|context_event_29|context_event_30|context_event_31|context_event_32|context_event_33|context_event_34
